id,decade_start,births,deaths,natural_increase,net_migration,total_change,rate_natural_per_1k,rate_migration_per_1k,rate_total_per_1k
203,2090,9.422,0.449,8.972999999999999,89.128,98.101,0.21905681059914195,2.17572675348202,2.3947835640811617
203,2100,0.922,0.041,0.881,8.197,9.078,0.21797283776388074,2.0280628276396486,2.246035665403529
204,1950,142.11,325.704,-183.594,-46.072,-229.666,-14.808539955089746,-3.7068365426245657,-18.51537649771431
204,1960,210.433,358.05899999999997,-147.62599999999998,-47.904,-195.53,-10.296162894230866,-3.3472264169605497,-13.643389311191417
204,1970,240.804,371.201,-130.397,-44.549,-174.946,-7.467296983706687,-2.548347812739908,-10.015644796446594
204,1980,311.973,395.943,-83.97,-19.676000000000002,-103.646,-3.7053000508656155,-0.8797516544561761,-4.585051705321792
204,1990,390.755,407.529,-16.774000000000008,12.57100000000001,-4.203000000000006,-0.6268833190324427,0.6268824889959117,-8.300365299973577e-07
204,2000,489.3,408.10200000000003,81.19800000000001,42.173,123.37100000000001,1.933016958192819,1.027496773799538,2.9605137319923567
204,2010,544.464,413.831,130.633,29.93,160.56300000000002,2.3102845629993025,0.5329387580083293,2.843223321007632
204,2020,576.177,373.622,202.555,-42.713,159.84199999999998,2.765020849177829,-0.5520965426636371,2.212924306514192
204,2030,600.898,363.3,237.598,-92.805,144.793,2.61771309180791,-1.024609859471262,1.5931032323366474
204,2040,563.919,353.905,210.014,-112.16499999999999,97.84899999999999,1.9036306346626841,-1.011124128905832,0.8925065057568521
204,2050,527.356,329.637,197.719,-115.85,81.869,1.5174649581118302,-0.8855010933713381,0.6319638647404923
204,2060,487.509,303.612,183.897,-122.35900000000001,61.538,1.2335637779510742,-0.8194310515538404,0.41413272639723386
204,2070,430.916,273.812,157.10399999999998,-133.243,23.860999999999994,0.9419022009335114,-0.7943454588486667,0.1475567420848448
204,2080,377.633,237.671,139.962,-131.675,8.286999999999999,0.768858890843356,-0.7229806220576636,0.045878268785692504
204,2090,321.957,205.31,116.64699999999999,-155.924,-39.27700000000001,0.6011375185448803,-0.8022360273664738,-0.20109850882159352
204,2100,29.105,18.984,10.120999999999999,-17.451,-7.330000000000002,0.5068759289824805,-0.8739740970925074,-0.367098168110027
208,1950,61.247,23.378,37.869,-52.036,-14.167000000000002,1.6972704746199274,-2.347016210162206,-0.6497457355422785
208,1960,87.486,17.183,70.303,9.458000000000002,79.761,2.9386101012530927,0.39018431543874477,3.3287944166918377
208,1970,45.119,9.171000000000001,35.948,43.055,79.003,1.4166882988496945,1.7079922366155624,3.1246805354652567
208,1980,21.243,5.4030000000000005,15.84,37.729,53.569,0.6100518363153783,1.4525925842063274,2.0626444205217056
208,1990,14.736,4.63,10.106,132.987,143.093,0.38225943883227276,5.020442666952569,5.402702105784842
208,2000,9.023,3.295,5.728,123.92,129.648,0.2091742272784352,4.513066039366547,4.722240266644982
208,2010,6.229,2.394,3.835,225.143,228.97799999999998,0.13508214451397094,7.8799818754773145,8.015064019991286
208,2020,1.875,1.987,-0.11199999999999999,241.842,241.73,-0.003630378295133472,8.077598815752705,8.073968437457571
208,2030,1.4449999999999998,1.527,-0.0820000000000001,121.857,121.775,-0.002679998277162798,3.970513440418963,3.9678334421418002
208,2040,1.418,1.175,0.24299999999999988,110.95,111.193,0.007921294199347773,3.6150339981117234,3.6229552923110715
208,2050,1.3880000000000001,0.94,0.4480000000000001,105.566,106.01400000000001,0.014721316202811946,3.467857575514593,3.4825788917174045
208,2060,1.342,0.765,0.5770000000000001,101.894,102.471,0.019176869442870247,3.3858953298403867,3.405072199283257
208,2070,1.316,0.624,0.6920000000000001,102.871,103.563,0.02318339199279234,3.446002726126219,3.469186118119012
208,2080,1.3,0.515,0.7850000000000001,97.471,98.256,0.02651168074041203,3.291213314310235,3.3177249950506473
208,2090,1.2610000000000001,0.419,0.842,90.605,91.447,0.02882579340428279,3.1013816464562787,3.1302074398605617
208,2100,0.126,0.037,0.089,8.922,9.011000000000001,0.030695307342800366,3.0771183383423018,3.107813645685103
212,1950,3.226,3.771,-0.545,-2.979,-3.524,-2.15476597041198,-11.114000076085498,-13.268766046497479
212,1960,4.041,2.295,1.746,-7.75,-6.0040000000000004,5.047974723550146,-23.069600081507886,-18.021625357957742
212,1970,3.821,0.77,3.051,-7.938,-4.8870000000000005,8.209027112196248,-21.36701653905501,-13.157989426858766
212,1980,4.059,0.363,3.696,-15.496,-11.8,10.167191561803637,-42.68394481537922,-32.51675325357559
212,1990,2.439,0.266,2.173,-10.197,-8.024,6.185133994749044,-29.031917515796998,-22.84678352104795
212,2000,1.633,0.216,1.417,-3.646,-2.2289999999999996,4.11021974261727,-10.572182815223979,-6.461963072606709
212,2010,1.195,0.255,0.9400000000000001,-2.048,-1.1079999999999999,2.712452213406423,-5.936225012381927,-3.2237727989755043
212,2020,0.759,0.219,0.5399999999999999,-2.179,-1.639,1.6346413235811,-6.596378043410269,-4.96173671982917
212,2030,0.622,0.144,0.47800000000000004,1.236,1.714,1.475191795134887,3.806493364801522,5.2816851599364085
212,2040,0.488,0.105,0.383,1.85,2.233,1.1701115683681516,5.6521094322797385,6.8222210006478905
212,2050,0.40299999999999997,0.075,0.328,1.284,1.612,1.0118705765197027,3.9598275716821947,4.971698148201897
212,2060,0.311,0.055,0.256,0.851,1.107,0.8128823778473372,2.7027878194648247,3.5156701973121613
212,2070,0.213,0.043000000000000003,0.16999999999999998,0.466,0.636,0.5645877875149244,1.550943484306131,2.1155312718210557
212,2080,0.138,0.033,0.105,0.38,0.485,0.36958337947413034,1.331175512191909,1.7007588916660397
212,2090,0.086,0.03,0.056,0.029000000000000005,0.08500000000000002,0.21061769856772639,0.09557057191788532,0.3061882704856117
212,2100,0.006,0.002,0.004,-0.042,-0.038000000000000006,0.15772870662460567,-1.6561514195583598,-1.4984227129337542
214,1950,209.154,337.581,-128.427,-79.846,-208.273,-9.602778374920977,-5.797407566283293,-15.400185941204267
214,1960,266.891,307.923,-41.032000000000004,-151.627,-192.659,-2.4030975368416336,-8.162727202192194,-10.565824739033827
214,1970,360.165,228.02,132.145,-156.242,-24.096999999999998,5.211304100610809,-6.29900028896585,-1.087696188355041
214,1980,399.886,164.952,234.93400000000003,-229.547,5.387000000000011,7.381830335939277,-7.211355995897799,0.17047434004147838
214,1990,479.509,113.34,366.169,-297.6,68.56899999999999,9.397471856224147,-7.649858227310171,1.7476136289139768
214,2000,461.887,80.746,381.14099999999996,-364.373,16.767999999999986,8.347482465611241,-7.965988852461564,0.3814936131496772
214,2010,411.72,74.82300000000001,336.897,-363.621,-26.724,6.520886910916372,-7.006800507797071,-0.4859135968807006
214,2020,238.529,62.233,176.296,-310.18,-133.88400000000001,3.070160901202071,-5.367728549761641,-2.29756764855957
214,2030,161.482,46.184,115.298,-287.563,-172.26500000000001,1.871839865865132,-4.663263403703433,-2.7914235378383006
214,2040,105.00999999999999,34.438,70.572,-213.756,-143.184,1.093715063750135,-3.311696293295756,-2.217981229545621
214,2050,72.494,25.312,47.182,-171.2,-124.018,0.712489643742067,-2.5843286829826404,-1.8718390392405737
214,2060,53.045,18.991,34.054,-164.962,-130.908,0.5122616860647664,-2.4818276354287163,-1.9695659493639497
214,2070,38.99,14.465,24.525,-156.859,-132.334,0.37446203104748754,-2.39627700193979,-2.0218149708923026
214,2080,29.573,10.997,18.576,-146.1,-127.524,0.29269428320660534,-2.302967123900641,-2.0102728406940362
214,2090,23.649,8.461,15.188,-137.507,-122.31899999999999,0.2503914876216565,-2.268082432053794,-2.017690944432137
214,2100,2.106,0.735,1.371,-13.72,-12.349,0.23284077291587976,-2.330106057188819,-2.0972652842729387
218,1950,182.029,347.85,-165.821,-8.569,-174.39,-8.408394346553617,-0.40537702752799937,-8.813771374081616
218,1960,253.971,341.043,-87.072,-10.152,-97.224,-3.426781740294321,-0.4007544255389172,-3.827536165833238
218,1970,365.961,307.948,58.013,-12.585,45.428,1.5244784614228395,-0.3557474403831305,1.168731021039709
218,1980,471.245,213.894,257.351,-38.519,218.832,5.548731404685843,-0.7794241806768486,4.769307224008994
218,1990,554.467,134.766,419.701,-394.385,25.316000000000003,7.297531443844849,-6.827279396925745,0.4702520469191054
218,2000,615.194,78.802,536.392,-204.273,332.119,7.8012972289686875,-3.056873767514465,4.744423461454224
218,2010,607.513,49.616,557.897,226.006,783.903,6.928731212343126,2.6347517782870242,9.56348299063015
218,2020,424.867,32.07,392.797,-155.666,237.13100000000003,4.308468922093629,-1.71905989848368,2.5894090236099485
218,2030,331.411,23.652,307.759,-30.054000000000002,277.705,3.1156660202572724,-0.30442805958929414,2.8112379606679783
218,2040,253.189,16.941,236.248,-22.695,213.553,2.2538941822245637,-0.21650539224867585,2.037388789975888
218,2050,204.953,12.132,192.821,-21.63,171.191,1.7821134810048929,-0.1998451490664966,1.582268331938396
218,2060,156.377,9.252,147.125,-20.826,126.299,1.3498104815869005,-0.1910860503012386,1.158724431285662
218,2070,115.807,7.251,108.556,-19.849,88.707,1.0106052123420546,-0.18488321559893306,0.8257219967431213
218,2080,86.399,5.745,80.654,-18.316,62.337999999999994,0.7777550225046814,-0.17682601098839495,0.6009290115162865
218,2090,62.744,4.688,58.056,-17.425,40.631,0.5886747080172554,-0.17698175044413572,0.41169295757311974
218,2100,5.19,0.424,4.766,-1.73,3.036,0.49941293307646645,-0.18128081708398802,0.3181321159924784
222,1950,163.172,245.31,-82.138,-75.59700000000001,-157.735,-6.698369671457863,-6.093978856028645,-12.792348527486507
222,1960,215.895,275.892,-59.997,-57.033,-117.03,-3.8715105860044523,-3.653244459985344,-7.524755045989797
222,1970,295.289,259.629,35.660000000000004,-249.286,-213.626,1.6229206554548914,-11.964324282835268,-10.341403627380377
222,1980,358.958,191.077,167.88100000000003,-433.91999999999996,-266.039,6.727851846866033,-17.855476816770086,-11.127624969904051
222,1990,372.264,86.313,285.951,-789.074,-503.123,9.74435762347004,-26.722946539982512,-16.97858891651247
222,2000,273.839,36.06,237.779,-795.969,-558.1899999999999,7.612028161022484,-25.500442084271167,-17.888413923248685
222,2010,226.18,18.235,207.945,-515.564,-307.619,6.449218942669349,-15.976975772270274,-9.527756829600923
222,2020,145.873,10.871,135.002,-236.416,-101.414,4.053940177105869,-7.097879339011816,-3.0439391619059464
222,2030,115.755,6.935,108.82000000000001,-202.815,-93.995,3.160647633378333,-5.89033087374588,-2.729683240367547
222,2040,90.169,4.693,85.476,-170.516,-85.04,2.4497169754139905,-4.886848526318621,-2.4371315509046303
222,2050,69.633,3.399,66.23400000000001,-150.198,-83.964,1.9154979584837832,-4.345014866860782,-2.429516908376999
222,2060,51.577,2.593,48.984,-126.395,-77.411,1.4600937464889996,-3.7686148366543426,-2.308521090165343
222,2070,37.681,2.037,35.644,-94.337,-58.693,1.1153479442883814,-2.9548653066171235,-1.8395173623287426
222,2080,26.859,1.642,25.217,-78.142,-52.925,0.8462379269392061,-2.624177357651411,-1.7779394307122047
222,2090,18.573999999999998,1.364,17.21,-64.82,-47.61,0.6300240425474809,-2.3769485766043488,-1.7469245340568675
222,2100,1.489,0.123,1.366,-5.361,-3.9949999999999997,0.5271212772542152,-2.068738775519654,-1.541617498265439
226,1950,13.089,28.421,-15.331999999999999,0.068,-15.264,-12.259648925625468,0.0499977942149611,-12.209651131410507
226,1960,18.076999999999998,30.769000000000002,-12.692,3.5429999999999997,-9.149000000000001,-8.42368977193848,2.4464055274126837,-5.977284244525799
226,1970,21.896,30.637,-8.741,-90.387,-99.128,-5.718358985072009,-59.07215776250374,-64.79051674757575
226,1980,30.413,30.678,-0.26500000000000057,78.0,77.735,-0.25092360954328746,42.91979353011743,42.668869920574146
226,1990,46.135999999999996,40.835,5.300999999999998,53.011,58.312,1.759109454874459,18.217436969083465,19.97654642395792
226,2000,81.67099999999999,46.941,34.73,229.116,263.846,7.516292643603788,53.197649935302955,60.713942578906746
226,2010,101.231,46.314,54.917,175.13400000000001,230.051,8.141282942589745,26.46893438865319,34.610217331242936
226,2020,135.059,38.805,96.254,35.705,131.959,10.5603585436561,3.953391962763503,14.513750506419603
226,2030,153.65,35.372,118.278,38.986,157.264,10.420980448838355,3.4345711203350135,13.855551569173368
226,2040,150.05,31.068,118.982,12.578,131.56,8.619183576714075,0.9593518369032903,9.578535413617365
226,2050,142.418,25.746000000000002,116.672,19.458,136.13,7.216650427103856,1.1859847233371776,8.402635150441034
226,2060,127.299,21.218,106.081,9.352,115.433,5.7525863117731975,0.5040965382509891,6.256682850024186
226,2070,106.233,17.146,89.087,27.92,117.007,4.339324024203709,1.3554987375812213,5.69482276178493
226,2080,84.902,14.18,70.722,9.575000000000001,80.297,3.16435285386891,0.42379717330293154,3.588150027171841
226,2090,63.74,11.945,51.795,23.572,75.367,2.177828773408831,0.9848203529276148,3.162649126336446
226,2100,5.318,1.094,4.223999999999999,3.465,7.688999999999999,1.7257496224922697,1.4156539872006904,3.14140360969296
231,1950,1178.955,2863.214,-1684.259,-80.096,-1764.355,-17.29672543692572,-0.7857895160508037,-18.082514952976524
231,1960,1740.702,2971.623,-1230.9209999999998,94.956,-1135.965,-10.11006513720008,0.7663030653832477,-9.343762071816831
231,1970,2794.607,3910.682,-1116.075,-1541.4250000000002,-2657.5,-7.052385693341657,-8.964359569114615,-16.016745262456272
231,1980,3644.061,4981.036,-1336.9750000000001,1214.632,-122.3430000000001,-6.706518006120271,5.313417037760275,-1.3931009683599966
231,1990,4542.73,4656.696,-113.96600000000007,1748.312,1634.3459999999998,-0.518410663890672,6.785636615623963,6.267225951733292
231,2000,5340.085,3587.828,1752.257,-200.832,1551.425,4.439845877737332,-0.5446606236865298,3.8951852540508014
231,2010,4874.376,2261.056,2613.32,749.4689999999999,3362.7889999999998,5.120384176023597,1.5178470596656704,6.6382312356892665
231,2020,4791.173,1752.34,3038.833,184.71599999999998,3223.549,4.578942616187668,0.26944798925637503,4.848390605444043
231,2030,4224.62,1312.445,2912.175,413.951,3326.126,3.4615848738901476,0.48649827700804404,3.9480831508981913
231,2040,3987.939,974.778,3013.161,517.11,3530.271,2.9561563005331206,0.5073146316185717,3.4634709321516923
231,2050,3452.898,745.096,2707.802,199.95,2907.752,2.253397864968821,0.16973151241467638,2.423129377383497
231,2060,3033.531,569.254,2464.277,273.074,2737.351,1.7902762874507416,0.20067704577750253,1.9909533332282443
231,2070,2610.7980000000002,441.902,2168.896,398.899,2567.795,1.4133542967618822,0.2588948404437037,1.6722491372055859
231,2080,2181.58,362.363,1819.217,207.58200000000002,2026.799,1.0886779369564583,0.12562288854283904,1.2143008254992973
231,2090,1810.762,300.609,1510.153,607.987,2118.1400000000003,0.8482350322717827,0.3402711184707835,1.188506150742566
231,2100,161.709,27.271,134.438,132.855,267.293,0.733504779440714,0.724867801310612,1.4583725807513261
232,1950,56.873,135.519,-78.646,3.693,-74.953,-17.663478731226597,0.806213710413927,-16.857265020812672
232,1960,64.283,133.409,-69.126,11.779,-57.347,-12.540545535678124,2.1482757152779177,-10.392269820400205
232,1970,65.487,139.895,-74.408,19.086000000000002,-55.322,-10.564826798878498,2.6852408364186586,-7.879585962459839
232,1980,91.11500000000001,164.925,-73.80999999999999,-8.120999999999999,-81.931,-8.154839059246783,-0.6890405563037061,-8.843879615550488
232,1990,105.987,99.512,6.475,-338.221,-331.746,0.5813647538122134,-33.87510233635715,-33.29373758254493
232,2000,112.434,64.454,47.980000000000004,-15.074999999999992,32.90500000000001,3.5774293837155207,-0.629774505409053,2.947654878306467
232,2010,127.203,45.664,81.539,-397.445,-315.906,5.176594486335425,-25.252085530134956,-20.07549104379953
232,2020,134.734,33.608,101.126,-109.407,-8.280999999999999,5.579427998049079,-6.154694884531558,-0.5752668864824801
232,2030,121.898,26.346,95.55199999999999,-48.723,46.829,4.337889093197534,-2.2648001990284916,2.073088894169042
232,2040,121.696,19.484,102.212,-57.007000000000005,45.205,3.8698237859619518,-2.142599348140217,1.7272244378217347
232,2050,119.465,15.038,104.42699999999999,-76.539,27.887999999999998,3.436595487108582,-2.505323698007763,0.9312717891008193
232,2060,104.696,11.846,92.85,-81.252,11.597999999999999,2.714018455969744,-2.3617664852045914,0.3522519707651529
232,2070,92.05799999999999,9.315999999999999,82.742,-90.095,-7.3530000000000015,2.203652193406346,-2.399647108281955,-0.1959949148756086
232,2080,78.718,7.623,71.095,-86.374,-15.278999999999996,1.772294873263928,-2.1510194169273853,-0.37872454366345687
232,2090,63.771,6.305,57.466,-96.684,-39.218,1.3728637275000182,-2.3085560947303208,-0.9356923672303028
232,2100,5.633,0.567,5.066,-7.163,-2.0970000000000004,1.1908503390726553,-1.6837862176820824,-0.4929358786094273
233,1950,8.31,8.876,-0.5659999999999997,49.38,48.814,-0.09173269496528128,7.586956921469179,7.495224226503898
233,1960,10.442,5.441,5.001,86.162,91.163,0.6990750295109057,12.167986962442422,12.867061991953326
233,1970,18.186,4.68,13.506,64.687,78.193,1.7626533830549604,8.466845079843411,10.229498462898373
233,1980,22.192,4.65,17.542,44.866,62.408,2.1542309889641733,5.529281090430717,7.68351207939489
233,1990,20.271,2.52,17.750999999999998,-123.386,-105.635,2.2306035170563208,-15.412453157258009,-13.181849640201687
233,2000,11.325,1.059,10.266,-34.261,-23.995,1.409811859468647,-4.705514032103808,-3.2957021726351607
233,2010,4.314,0.485,3.829,8.261,12.09,0.5441913034790768,1.2067536108745336,1.7509449143536109
233,2020,1.734,0.252,1.482,33.199,34.681000000000004,0.21140464545755094,4.6772642349748965,4.888668880432446
233,2030,1.206,0.168,1.038,0.375,1.413,0.15713510673953685,0.060578265353176494,0.21771337209271335
233,2040,0.863,0.141,0.722,1.8760000000000001,2.598,0.11604423939032601,0.30292110350864004,0.41896534289896603
233,2050,0.831,0.10099999999999999,0.73,3.79,4.52,0.1254857671783388,0.6530116308245932,0.7784973980029319
233,2060,0.861,0.074,0.7869999999999999,3.958,4.745,0.1455124070219645,0.7318981087171847,0.8774105157391492
233,2070,0.716,0.064,0.6519999999999999,2.964,3.616,0.13032482566558506,0.5940086388207575,0.7243334644863426
233,2080,0.651,0.051000000000000004,0.6000000000000001,2.689,3.289,0.1296450571715749,0.5805394904139091,0.7101845475854839
233,2090,0.65,0.04,0.61,2.811,3.421,0.14094746797833507,0.6509688230197119,0.791916290998047
233,2100,0.062,0.004,0.057999999999999996,0.355,0.413,0.13886760649708857,0.8499655225252835,0.9888331290223721
234,1950,0.388,0.503,-0.11499999999999999,-2.257,-2.372,-0.7541580294549896,-14.527828583393745,-15.281986612848735
234,1960,0.9,0.208,0.692,-1.729,-1.0370000000000001,3.9669805413065617,-9.902517962017383,-5.935537420710822
234,1970,1.088,0.126,0.9620000000000001,-0.287,0.675,5.002960391821813,-1.5991201563285597,3.403840235493253
234,1980,0.669,0.098,0.5710000000000001,0.732,1.303,2.658656960004716,3.440173345702326,6.098830305707042
234,1990,0.335,0.079,0.256,-5.998,-5.742000000000001,1.1694659265851683,-27.150237594895895,-25.98077166831073
234,2000,0.20400000000000001,0.061,0.14300000000000002,0.665,0.8080000000000002,0.6234591465769017,3.0769552500763426,3.700414396653245
234,2010,0.159,0.051000000000000004,0.108,2.4130000000000003,2.521,0.45592536876201645,9.781929439249755,10.23785480801177
234,2020,0.076,0.048,0.027999999999999997,4.247,4.275,0.10554777980855823,16.038178664575234,16.143726444383795
234,2030,0.045,0.037,0.008,0.502,0.51,0.027622538415920515,1.753888398124659,1.7815109365405792
234,2040,0.029,0.028,0.001,0.14,0.14100000000000001,0.0033593120128997582,0.4626734214984502,0.46603273351134994
234,2050,0.02,0.02,0.0,-0.131,-0.131,0.0,-0.42004526033293443,-0.42004526033293443
234,2060,0.013000000000000001,0.02,-0.007,-0.183,-0.19,-0.02218151182777482,-0.5802679646384729,-0.6024494764662476
234,2070,0.01,0.01,0.0,-0.112,-0.112,0.0,-0.35214757974563604,-0.35214757974563604
234,2080,0.01,0.01,0.0,-0.24400000000000002,-0.24400000000000002,0.0,-0.765590803447117,-0.765590803447117
234,2090,0.01,0.01,0.0,-0.343,-0.343,0.0,-1.088590482039407,-1.088590482039407
234,2100,0.001,0.001,0.0,-0.044,-0.044,0.0,-1.410799025266128,-1.410799025266128
238,1950,0.027,0.076,-0.049,0.013000000000000001,-0.036000000000000004,-4.856173762539387,1.3101056796337207,-3.5460680829056663
238,1960,0.038,0.073,-0.035,-0.10200000000000001,-0.137,-3.2997866566851934,-9.476161306272356,-12.775947962957549
238,1970,0.027,0.057,-0.03,-0.062,-0.092,-2.7528929164974194,-5.701513629146194,-8.454406545643614
238,1980,0.027,0.05,-0.023,0.20700000000000002,0.184,-2.0838349161308907,18.366314483157403,16.282479567026513
238,1990,0.024,0.03,-0.006,0.75,0.744,-0.5004894056316045,58.41031935197407,57.90982994634246
238,2000,0.018000000000000002,0.01,0.008,-0.042,-0.034,0.5205581824784333,-2.330186578395452,-1.8096283959170187
238,2010,0.011,0.0,0.011,0.13,0.14100000000000001,0.6553830444746979,7.700824567916962,8.35620761239166
238,2020,0.0,0.0,0.0,-0.175,-0.175,0.0,-9.925678326449349,-9.925678326449349
238,2030,0.0,0.0,0.0,-0.079,-0.079,0.0,-4.586609163256778,-4.586609163256778
238,2040,0.0,0.0,0.0,-0.025,-0.025,0.0,-1.4908655277486362,-1.4908655277486362
238,2050,0.0,0.0,0.0,-0.009000000000000001,-0.009000000000000001,0.0,-0.5734049520921171,-0.5734049520921171
238,2060,0.0,0.0,0.0,0.001,0.001,0.0,0.07183908045977012,0.07183908045977012
238,2070,0.0,0.0,0.0,0.003,0.003,0.0,0.22496881651484074,0.22496881651484074
238,2080,0.0,0.0,0.0,0.006,0.006,0.0,0.49626393568698324,0.49626393568698324
238,2090,0.0,0.0,0.0,0.011,0.011,0.0,0.9470783534721698,0.9470783534721698
238,2100,0.0,0.0,0.0,0.001,0.001,0.0,0.8810572687224669,0.8810572687224669
242,1950,21.635,15.158,6.477,-8.711,-2.2339999999999995,3.8747604248037875,-5.303380783938481,-1.428620359134694
242,1960,20.28,12.286,7.994,-18.401,-10.407,3.58793824375671,-7.788581686324425,-4.200643442567715
242,1970,18.156,10.004999999999999,8.151,-38.854,-30.703,2.8471394999494,-13.952413454845466,-11.105273954896067
242,1980,25.25,8.338,16.912,-43.505,-26.593000000000004,4.775498501265751,-11.86205848995252,-7.08655998868677
242,1990,22.439,5.527,16.912,-98.071,-81.159,4.276359102517889,-24.890441003420307,-20.61408190090242
242,2000,16.194,4.808,11.386,-71.432,-60.046,2.6400818734953253,-16.42128555974946,-13.781203686254134
242,2010,11.202,4.358,6.843999999999999,-108.12,-101.276,1.5009500024838873,-23.651229266107716,-22.15027926362383
242,2020,8.432,3.761,4.670999999999999,-38.103,-33.432,0.9948351402275886,-8.149358400924282,-7.154523260696694
242,2030,7.04,2.594,4.446,-29.959,-25.512999999999998,0.9122256036170822,-6.1442056178455475,-5.231980014228465
242,2040,5.339,2.088,3.2510000000000003,-25.813,-22.561999999999998,0.6490184044962615,-5.152327173108229,-4.5033087686119675
242,2050,4.412,1.703,2.709,-22.119,-19.41,0.5353444003933358,-4.371109792107636,-3.8357653917143004
242,2060,3.6310000000000002,1.4689999999999999,2.162,-20.015,-17.852999999999998,0.42980536030739386,-3.9802938850551435,-3.55048852474775
242,2070,2.906,1.318,1.588,-18.999,-17.411,0.32246391441663513,-3.8573863322958344,-3.5349224178792
242,2080,2.4,1.153,1.247,-16.098,-14.850999999999999,0.26163011077059156,-3.377259423864063,-3.1156293130934714
242,2090,1.971,1.03,0.9410000000000001,-13.19,-12.249,0.20577341345850356,-2.8883279277173033,-2.6825545142587996
242,2100,0.177,0.097,0.07999999999999999,-1.343,-1.263,0.1798544977113515,-3.019307380329314,-2.8394528826179624
246,1950,44.068,34.128,9.94,-74.049,-64.109,0.4410500446501858,-3.404771752233522,-2.9637217075833364
246,1960,67.674,16.671,51.003,-153.118,-102.11500000000001,2.160057488762638,-6.485116832831895,-4.325059344069257
246,1970,52.007,7.986,44.021,-31.538000000000004,12.482999999999997,1.819941608495246,-1.2963067532109624,0.5236348552842836
246,1980,25.987000000000002,4.8,21.187,33.359,54.546,0.8439274283836289,1.325122148991791,2.16904957737542
246,1990,16.348,3.419,12.929,66.68900000000001,79.618,0.49503347736978814,2.563468926699581,3.0585024040693694
246,2000,15.724,2.162,13.562,91.479,105.041,0.5065689746953831,3.401339779000037,3.90790875369542
246,2010,9.86,1.441,8.419,153.676,162.095,0.3043618870584194,5.545629097456661,5.84999098451508
246,2020,4.755,1.0190000000000001,3.7359999999999998,229.75,233.486,0.13221447887554316,8.13319713680092,8.265411615676463
246,2030,3.878,0.738,3.1399999999999997,113.501,116.641,0.1124346893504995,4.067008828450375,4.179443517800875
246,2040,3.181,0.597,2.584,118.056,120.64,0.095250459495261,4.352357937449328,4.44760839694459
246,2050,3.196,0.429,2.7670000000000003,113.371,116.138,0.10548587461030803,4.320321368813689,4.425807243423996
246,2060,3.207,0.331,2.8760000000000003,110.144,113.02,0.1132689444001127,4.3384703302236405,4.451739274623753
246,2070,2.864,0.274,2.59,104.07000000000001,106.66,0.10508633078404608,4.222625351228848,4.327711682012895
246,2080,2.79,0.214,2.576,99.714,102.28999999999999,0.10807664676175315,4.182204477134432,4.290281123896184
246,2090,2.79,0.166,2.624,89.14699999999999,91.77099999999999,0.11389614955721843,3.868793041901507,3.982689191458724
246,2100,0.272,0.015,0.257,8.139,8.395999999999999,0.11368934761778793,3.6004575885648866,3.714146936182674
250,1950,458.824,394.115,64.709,1567.99,1632.699,0.2814853856014093,6.914227775123484,7.195713160724894
250,1960,622.73,228.836,393.894,1282.76,1676.654,1.5680517727511398,5.173450415114115,6.7415021878652555
250,1970,701.626,136.231,565.395,732.157,1297.552,2.1141785529630783,2.764097378066311,4.87827593102939
250,1980,377.22499999999997,82.719,294.506,699.176,993.682,1.0429426870003833,2.4649818380970125,3.5079245250973954
250,1990,212.257,52.174,160.083,288.966,449.049,0.5365873534032053,0.964402751678026,1.5009901050812313
250,2000,214.149,37.843,176.306,1492.193,1668.499,0.5576519194193584,4.743758439852764,5.301410359272122
250,2010,161.534,32.278999999999996,129.255,717.832,847.087,0.38827886258989064,2.150793971040426,2.5390728336303168
250,2020,72.02,25.291,46.729,1101.408,1148.137,0.13647410278025812,3.215090807491439,3.351564910271697
250,2030,51.108,20.762999999999998,30.345,994.298,1024.643,0.08720679313820652,2.856456263842434,2.9436630569806406
250,2040,45.997,18.231,27.766000000000002,1076.376,1104.142,0.07897981752943366,3.061695828297997,3.140675645827431
250,2050,48.461,14.457,34.004,1069.24,1103.244,0.09696792140849901,3.0487586971905083,3.1457266185990074
250,2060,49.212,12.275,36.937,1078.839,1115.776,0.10604941679608418,3.0974733818091655,3.20352279860525
250,2070,45.968,10.925,35.043,1041.039,1076.082,0.100661157660814,2.9904308956865506,3.0910920533473645
250,2080,46.17,9.185,36.985,1038.236,1075.221,0.10575587965584425,2.9689003171530204,3.074656196808865
250,2090,47.066,7.777,39.289,982.45,1021.739,0.11176901514081176,2.79495726941464,2.9067262845554516
250,2100,4.622,0.72,3.902,93.308,97.21000000000001,0.11088076467376347,2.651476778621097,2.7623575432948613
254,1950,0.961,1.187,-0.22600000000000003,3.279,3.053,-1.8818943415128608,24.206268325174854,22.324373983661996
254,1960,1.528,0.988,0.54,7.599,8.139,2.7684917824360435,42.88010854429873,45.64860032673477
254,1970,2.739,0.845,1.894,8.491,10.385,7.220005358577049,31.251615783175225,38.47162114175227
254,1980,3.4379999999999997,0.8220000000000001,2.6159999999999997,26.677,29.293,6.488639506685816,65.50270334673733,71.99134285342315
254,1990,5.675,0.884,4.791,12.928,17.719,7.407226976407077,20.16678945559449,27.574016432001564
254,2000,7.628,0.894,6.734000000000001,28.111,34.845,6.887089816842614,30.39293180144586,37.28002161828847
